,CONTROL,ADM_RATE,SATVR25,SATVR75,SATMT25,SATMT75,SATWR25,SATWR75,NPT4_PUB,NPT4_PRIV,PCIP01,PCIP03,PCIP04,PCIP05,PCIP09,PCIP10,PCIP11,PCIP12,PCIP13,PCIP14,PCIP15,PCIP16,PCIP19,PCIP22,PCIP23,PCIP24,PCIP25,PCIP26,PCIP27,PCIP29,PCIP30,PCIP31,PCIP38,PCIP39,PCIP40,PCIP41,PCIP42,PCIP43,PCIP44,PCIP45,PCIP46,PCIP47,PCIP48,PCIP49,PCIP50,PCIP51,PCIP52,PCIP54,UGDS,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,UGDS_AIAN,UGDS_NHPI,UGDS_2MOR,UGDS_NRA,UGDS_UNKN,UGDS_WHITENH,UGDS_API,UGDS_API,OPEID,INSTNM,CITY,STABBR,INSTURL,HIGHDEG,LATITUDE,LONGITUDE
1763,2,0.4308,,,,,,,,24603.0,0.0,0.0258,0.0115,0.0831,0.0,0.0,0.0072,0.0,0.0272,0.0544,0.0,0.0731,0.0,0.0,0.0616,0.0,0.0,0.1003,0.0172,0.0,0.0029,0.0,0.0315,0.0,0.0301,0.0,0.1117,0.0,0.0,0.235,0.0,0.0,0.0,0.0,0.0974,0.0,0.0,0.0301,2606.0,0.4589,0.048,0.0952,0.1251,0.0019,0.0004,0.048,0.1316,0.0909,,,,220900,Smith College,Northampton,MA,www.smith.edu,4,42.3179,-72.6381
1764,1,0.6604,,,,,,,8688.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0674,0.0,0.0,0.0,0.9326,0.0,0.0,112.0,0.7054,0.2054,0.0357,0.0179,0.0,0.0,0.0268,0.0,0.0089,,,,1238600,Southeastern Technical Institute,South Easton,MA,www.sti-tech.info,1,42.0113,-71.0813
1765,2,0.6992,450.0,550.0,470.0,580.0,,,,27674.0,0.0,0.0,0.0,0.0043,0.0341,0.0,0.0107,0.0,0.0874,0.0,0.0,0.0,0.0,0.0,0.0171,0.0,0.0,0.0469,0.0021,0.0,0.0064,0.2303,0.0,0.0,0.0,0.0,0.0533,0.0554,0.0,0.0128,0.0,0.0,0.0,0.0,0.0384,0.3348,0.0554,0.0107,2157.0,0.8192,0.0454,0.0468,0.0097,0.0051,0.0009,0.0148,0.0083,0.0496,,,,221100,Springfield College,Springfield,MA,www.spfldcol.edu,4,42.105,-72.5557
1766,1,,,,,,,,9122.0,,0.0027,0.0,0.0,0.0,0.0,0.0218,0.0419,0.0164,0.0246,0.0328,0.1256,0.0,0.0,0.0,0.0,0.1802,0.0,0.0055,0.0027,0.0,0.0,0.0018,0.0,0.0,0.0018,0.0,0.0,0.0992,0.0,0.0,0.0018,0.0191,0.0127,0.0,0.0209,0.2821,0.1065,0.0,6281.0,0.499,0.1544,0.2641,0.0344,0.0054,0.0005,0.0183,0.0076,0.0162,,,,807800,Springfield Technical Community College,Springfield,MA,www.stcc.edu,2,42.1084,-72.5816
1767,1,0.7213,470.0,570.0,490.0,590.0,460.0,560.0,17092.0,,0.0,0.0,0.0,0.0008,0.0,0.0,0.0181,0.0,0.0102,0.0954,0.0,0.0087,0.0,0.0,0.0355,0.0559,0.0,0.0441,0.0032,0.0,0.0032,0.0,0.0079,0.0,0.0126,0.0,0.0646,0.0,0.0,0.0969,0.0,0.0,0.0,0.0,0.082,0.1371,0.2971,0.0268,7202.0,0.6862,0.1165,0.0712,0.0328,0.0022,0.0004,0.0365,0.0107,0.0435,,,,221000,University of Massachusetts-Dartmouth,North Dartmouth,MA,www.umassd.edu,4,41.6289,-71.0055
1768,2,0.7091,510.0,610.0,520.0,620.0,510.0,620.0,,30743.0,0.0,0.0093,0.0,0.0077,0.0726,0.0,0.0108,0.0,0.0556,0.0,0.0,0.017,0.0,0.0,0.0371,0.0,0.0,0.1206,0.0325,0.0,0.0355,0.0,0.0062,0.0,0.0155,0.0,0.0974,0.0,0.0015,0.1669,0.0,0.0,0.0,0.0,0.034,0.0247,0.2257,0.0294,2473.0,0.8492,0.0344,0.0388,0.0198,0.0,0.0004,0.017,0.0053,0.0352,,,,221700,Stonehill College,Easton,MA,www.stonehill.edu,3,42.0614,-71.0781
1769,2,0.825,440.0,560.0,450.0,570.0,440.0,560.0,,27507.0,0.0,0.0054,0.0,0.0008,0.1611,0.0008,0.0046,0.0,0.0,0.0085,0.0,0.0031,0.0,0.0185,0.0339,0.0039,0.0,0.037,0.0023,0.0,0.0015,0.0,0.0139,0.0,0.0031,0.0,0.0617,0.0,0.0054,0.1465,0.0,0.0,0.0,0.0,0.0625,0.0,0.3978,0.0278,5535.0,0.4094,0.0538,0.1115,0.0752,0.0013,0.0002,0.0152,0.1893,0.1442,,,,221800,Suffolk University,Boston,MA,www.suffolk.edu,4,42.3591,-71.0618
1770,3,,,,,,,,,12820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.5676,0.1081,0.0541,0.0,0.0,0.0,0.0,0.0,0.2703,,,,2137000,Rob Roy Academy-Taunton,Taunton,MA,www.rob-roy.com,1,41.9019,-71.0919
1771,2,0.1884,680.0,750.0,690.0,770.0,680.0,770.0,,29271.0,0.0,0.0,0.0064,0.0322,0.0,0.0,0.0265,0.0,0.0,0.1153,0.0,0.0337,0.0372,0.0,0.0501,0.0,0.0,0.0673,0.0122,0.0,0.0695,0.0,0.0193,0.0,0.0165,0.0,0.0666,0.0,0.0,0.3181,0.0,0.0,0.0,0.0,0.0931,0.0,0.0,0.0358,5146.0,0.5657,0.0396,0.0639,0.1092,0.0004,0.0002,0.0433,0.0814,0.0962,,,,221900,Tufts University,Medford,MA,www.tufts.edu,4,42.406,-71.1206
1772,2,0.2911,660.0,760.0,650.0,750.0,670.0,760.0,,21930.0,0.0,0.0215,0.0199,0.0613,0.0,0.0,0.0232,0.0,0.0,0.0,0.0,0.0728,0.0,0.0,0.0745,0.0,0.0,0.1209,0.0348,0.0,0.0447,0.0,0.0149,0.0,0.053,0.0,0.096,0.0,0.0,0.2666,0.0,0.0,0.0,0.0,0.0679,0.0,0.0,0.0281,2347.0,0.4205,0.0592,0.0993,0.228,0.0,0.0,0.0579,0.1095,0.0256,,,,222400,Wellesley College,Wellesley,MA,www.wellesley.edu,3,42.2938,-71.308
1773,2,0.5761,480.0,580.0,530.0,630.0,470.0,560.0,,31201.0,0.0,0.0013,0.2015,0.0,0.0,0.0038,0.0814,0.0,0.0,0.0538,0.2904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0163,0.0,0.0,0.0,0.0801,0.0,0.2716,0.0,3975.0,0.5967,0.0478,0.0365,0.0606,0.0035,0.0003,0.0335,0.0606,0.1605,,,,222500,Wentworth Institute of Technology,Boston,MA,WWW.WIT.EDU,4,42.3366,-71.095
1774,2,0.8151,470.0,570.0,490.0,610.0,,,,28517.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0167,0.0,0.025,0.1333,0.0,0.0,0.0,0.0067,0.03,0.0367,0.0,0.04,0.01,0.0,0.0,0.06,0.0033,0.0,0.0233,0.0,0.075,0.07,0.0217,0.02,0.0,0.0,0.0,0.0,0.0033,0.0,0.365,0.01,2648.0,0.7749,0.0476,0.0759,0.0279,0.0004,0.0004,0.0185,0.0208,0.0336,,,,222600,Western New England University,Springfield,MA,www.wne.edu,4,42.1158,-72.5188
1775,1,0.7487,450.0,540.0,460.0,550.0,,,16558.0,,0.0,0.0243,0.0104,0.007,0.0704,0.0,0.0243,0.0,0.1295,0.0,0.0,0.0026,0.0,0.0,0.0261,0.053,0.0,0.0269,0.0113,0.0,0.0,0.0539,0.0,0.0,0.0035,0.0,0.0747,0.1738,0.04,0.0374,0.0,0.0,0.0,0.0,0.0469,0.0035,0.1425,0.0382,5524.0,0.8007,0.0416,0.073,0.0096,0.0014,0.0007,0.0375,0.0047,0.0308,,,,218900,Westfield State University,Westfield,MA,www.westfield.ma.edu,4,42.1316,-72.7957
1776,2,0.6737,,,,,,,,30179.0,0.0,0.0055,0.0,0.0632,0.0,0.0,0.0055,0.0,0.0,0.0,0.0,0.0137,0.0,0.0,0.0907,0.0,0.0,0.0934,0.0247,0.0,0.0275,0.0,0.033,0.0,0.0302,0.0,0.1951,0.0,0.0,0.272,0.0,0.0,0.0,0.0,0.1016,0.0,0.0,0.044,1640.0,0.7012,0.0512,0.0695,0.0384,0.0012,0.0006,0.0348,0.0915,0.0116,,,,222700,Wheaton College,Norton,MA,www.wheatoncollege.edu,3,41.9668,-71.1842
1777,2,0.7318,440.0,550.0,450.0,540.0,450.0,540.0,,29283.0,0.0,0.0,0.0,0.0167,0.0333,0.0,0.0,0.0,0.3833,0.0,0.0,0.0,0.2111,0.0,0.0,0.0444,0.0,0.0,0.0278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0722,0.0,0.1778,0.0,0.0,0.0,0.0,0.0,0.0333,0.0,0.0,0.0,839.0,0.5757,0.112,0.118,0.0286,0.0024,0.0,0.0298,0.0179,0.1156,,,,222800,Wheelock College,Boston,MA,www.wheelock.edu,4,42.3425,-71.1058
1778,2,0.1702,670.0,780.0,660.0,780.0,680.0,780.0,,20935.0,0.0,0.0209,0.0,0.038,0.0,0.0,0.0209,0.0,0.0,0.0,0.0,0.0627,0.0,0.0,0.0989,0.0,0.0,0.0989,0.0665,0.0,0.0019,0.0,0.0285,0.0,0.0837,0.0,0.057,0.0,0.0,0.2243,0.0,0.0,0.0,0.0,0.0875,0.0,0.0,0.1103,2051.0,0.5651,0.0775,0.1214,0.1053,0.0029,0.0,0.0609,0.0668,0.0,,,,222900,Williams College,Williamstown,MA,www.williams.edu,4,42.7117,-73.2059
1779,2,0.5159,,,,,,,,35483.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0679,0.0,0.0,0.6606,0.0,0.0,0.0,0.0,0.0,0.0011,0.0,0.0871,0.0396,0.0,0.0362,0.0,0.0,0.0,0.0328,0.0,0.0068,0.0,0.0,0.0079,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,4012.0,0.6451,0.0254,0.0723,0.0491,0.002,0.0,0.0302,0.1264,0.0496,,,,223300,Worcester Polytechnic Institute,Worcester,MA,www.wpi.edu,4,42.2751,-71.8088
1780,1,0.6062,450.0,550.0,470.0,560.0,450.0,540.0,14402.0,,0.0,0.0,0.0,0.0,0.0628,0.0,0.0206,0.0,0.0444,0.0,0.0,0.0054,0.0,0.0,0.0423,0.0,0.0,0.0813,0.0076,0.0,0.0,0.0,0.0,0.0,0.0423,0.0,0.1148,0.0943,0.0,0.065,0.0,0.0,0.0,0.0,0.0065,0.1863,0.1723,0.0542,5033.0,0.7409,0.059,0.0789,0.0358,0.0054,0.0008,0.0232,0.0121,0.0439,,,,219000,Worcester State University,Worcester,MA,www.worcester.edu,4,42.2675,-71.844
1781,2,0.5628,400.0,530.0,410.0,440.0,,,,19151.0,0.0,0.0,0.0,0.0037,0.0441,0.0,0.0,0.0,0.1029,0.0,0.0,0.011,0.0,0.0,0.0221,0.0,0.0,0.1103,0.0037,0.0,0.0,0.0735,0.011,0.0,0.0184,0.0,0.0368,0.0735,0.0404,0.0184,0.0,0.0,0.0,0.0,0.1176,0.0294,0.2574,0.0257,1616.0,0.7605,0.1002,0.0217,0.0056,0.0037,0.0006,0.0384,0.0006,0.0687,,,,223400,Adrian College,Adrian,MI,www.adrian.edu,3,41.8984,-84.0599
1782,2,0.5639,520.0,580.0,510.0,590.0,,,,23479.0,0.0,0.0,0.0,0.0,0.0467,0.0,0.0031,0.0,0.081,0.0,0.0,0.0249,0.0,0.0,0.0592,0.0312,0.0,0.1433,0.0125,0.0,0.0156,0.0467,0.0156,0.0,0.0654,0.0,0.1308,0.0,0.0031,0.1682,0.0,0.0,0.0,0.0,0.0436,0.0156,0.0498,0.0436,1284.0,0.8178,0.0343,0.0335,0.0156,0.0031,0.0008,0.0288,0.0304,0.0358,,,,223500,Albion College,Albion,MI,www.albion.edu,3,42.2446,-84.7461
1783,3,,,,,,,,,5549.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2595700,Hillsdale Beauty College,Hillsdale,MI,www.hillsdalebeautycollege.com,1,41.9191,-84.6316
1784,3,,,,,,,,,24912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406.0,0.3005,0.6305,0.0025,0.0074,0.0,0.0,0.0,0.0,0.0591,,,,3124000,Northwestern Technological Institute,Southfield,MI,www.northwesterntech.edu,1,42.4693,-83.2384
1785,2,0.6791,460.0,550.0,470.0,630.0,480.0,630.0,,20130.0,0.0,0.0142,0.0,0.0,0.0534,0.0,0.0,0.0,0.121,0.0,0.0,0.0178,0.0,0.0,0.0463,0.0,0.0,0.0925,0.0285,0.0,0.0071,0.1139,0.0249,0.0,0.0249,0.0,0.0819,0.0,0.0,0.0641,0.0,0.0,0.0,0.0,0.0605,0.0249,0.1957,0.0285,1385.0,0.8657,0.0217,0.0303,0.0166,0.0087,0.0,0.0245,0.0036,0.0289,,,,223600,Alma College,Alma,MI,www.alma.edu,3,43.3792,-84.6701
1786,1,,,,,,,,2721.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.034,0.0,0.0262,0.0131,0.034,0.0,0.0,0.0052,0.0026,0.0812,0.0,0.0131,0.0079,0.0,0.0262,0.0,0.0,0.0,0.0157,0.0,0.0471,0.0681,0.0157,0.0052,0.1283,0.0393,0.0209,0.0,0.0079,0.3168,0.0864,0.0052,1418.0,0.9542,0.0134,0.0078,0.0078,0.0113,0.0014,0.0,0.0007,0.0035,,,,223700,Alpena Community College,Alpena,MI,www.alpenacc.edu,2,45.0816,-83.4451
1787,2,0.3751,470.0,620.0,450.0,600.0,460.0,580.0,,20386.0,0.021,0.0,0.0604,0.0,0.0262,0.0,0.0026,0.0,0.0446,0.0184,0.0026,0.0656,0.0184,0.0,0.0604,0.0472,0.0,0.0971,0.0026,0.0,0.0262,0.0,0.0184,0.0367,0.0052,0.0,0.0472,0.0,0.0394,0.021,0.0,0.0026,0.0,0.0236,0.084,0.1522,0.0682,0.0079,1765.0,0.2856,0.2232,0.1337,0.1258,0.0028,0.0028,0.03,0.1796,0.0164,,,,223800,Andrews University,Berrien Springs,MI,www.andrews.edu,4,41.9633,-86.3559
1788,2,0.7135,,,,,,,,11609.0,0.0,0.0027,0.0,0.0,0.0431,0.0,0.0054,0.0,0.0889,0.0,0.0,0.0404,0.0,0.0,0.0647,0.0916,0.0,0.0512,0.0243,0.0,0.0674,0.0728,0.0027,0.0216,0.0027,0.0,0.0701,0.0,0.0189,0.0566,0.0,0.0,0.0,0.0,0.062,0.0,0.1752,0.0377,1843.0,0.8486,0.032,0.0521,0.0081,0.0049,0.0,0.0157,0.0071,0.0315,,,,223900,Aquinas College,Grand Rapids,MI,www.aquinas.edu,4,42.9604,-85.6262
1789,2,,,,,,,,,12105.0,0.0,0.0,0.0,0.0,0.0149,0.0,0.0539,0.0,0.0093,0.0,0.039,0.0,0.1078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0279,0.0,0.0,0.0,0.0781,0.0,0.0,0.0,0.5037,0.1654,0.0,2726.0,0.9241,0.0231,0.0169,0.004,0.004,0.0004,0.0271,0.0,0.0004,,,,467304,Baker College of Owosso,Owosso,MI,www.baker.edu,4,42.987,-84.1709
1790,2,,,,,,,,,11710.0,0.0,0.0,0.0,0.0,0.0095,0.0148,0.0424,0.0,0.018,0.0032,0.0265,0.0085,0.1038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0318,0.0,0.0,0.0,0.0212,0.0053,0.0847,0.0053,0.4947,0.1303,0.0,4886.0,0.737,0.2022,0.0186,0.0049,0.0037,0.001,0.0278,0.0039,0.0008,,,,467300,Baker College of Flint,Flint,MI,www.baker.edu,4,42.9748,-83.6947
1791,1,,,,,,,,7697.0,,0.0,0.0041,0.0,0.0,0.0,0.0,0.0184,0.0,0.0,0.0204,0.102,0.0,0.0327,0.002,0.0,0.2265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049,0.0163,0.0,0.0,0.0143,0.0306,0.0,0.0,0.3163,0.1673,0.0,2024.0,0.8004,0.004,0.0119,0.0059,0.0272,0.001,0.0168,0.0,0.1329,,,,224000,Bay de Noc Community College,Escanaba,MI,www.baycollege.edu/,2,45.7697,-87.0807
1792,3,,,,,,,,,3502.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2698,0.0,0.0,41.0,0.8537,0.0244,0.122,0.0,0.0,0.0,0.0,0.0,0.0,,,,2285700,Bayshire Academy of Beauty Craft Inc,Bay City,MI,www.bayshirebeautyacademy.edu,1,43.5995,-83.8891
1793,3,,,,,,,,,6796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.9487,0.0,0.0,0.0,0.0256,0.0,0.0256,0.0,0.0,,,,3109701,Cadillac Institute of Cosmetology,Cadillac,MI,www.cad.instituteofcos.com/,1,,
1794,2,0.6975,518.0,650.0,530.0,660.0,,,,23876.0,0.0,0.0113,0.0,0.0013,0.0213,0.0,0.0075,0.0,0.1103,0.0802,0.0,0.0213,0.0,0.0,0.0476,0.0,0.0,0.0739,0.0038,0.0,0.0351,0.0301,0.0138,0.0,0.0175,0.0,0.0602,0.0,0.0464,0.0865,0.0,0.0,0.0,0.0,0.0539,0.114,0.1491,0.015,3895.0,0.7504,0.0254,0.0347,0.0426,0.0033,0.0,0.0257,0.0986,0.0193,,,,224100,Calvin College,Grand Rapids,MI,www.calvin.edu,4,42.9299,-85.5875
1795,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224200,Calvin Theological Seminary,Grand Rapids,MI,www.calvinseminary.edu,4,42.9299,-85.5874
1796,3,,,,,,,,,13376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,241.0,0.7884,0.1701,0.0083,0.0332,0.0,0.0,0.0,0.0,0.0,,,,761700,Carnegie Institute,Troy,MI,www.carnegie-institute.edu,1,42.5389,-83.1188
1797,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2198900,Michigan School of Professional Psychology,Farmington Hills,MI,www.mispp.edu,4,42.4914,-83.3596
1798,1,0.6304,450.0,550.0,418.0,563.0,,,15457.0,,0.0,0.0169,0.0,0.0005,0.0731,0.0,0.0184,0.0,0.1176,0.0064,0.0151,0.0066,0.0371,0.0051,0.0164,0.0,0.0,0.0457,0.0038,0.0,0.0003,0.094,0.0033,0.0,0.0082,0.0,0.068,0.0,0.0583,0.0613,0.0,0.0,0.0,0.0,0.0302,0.0631,0.2356,0.0151,20070.0,0.7971,0.0744,0.0299,0.0093,0.0069,0.0005,0.0188,0.0135,0.0497,,,,224300,Central Michigan University,Mount Pleasant,MI,www.cmich.edu,4,43.6109,-84.7767
1799,1,,,,,,,,7644.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0475,0.0271,0.0023,0.0,0.0452,0.0068,0.0187,0.0,0.0,0.4064,0.0,0.0837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0401,0.0,0.0,0.0017,0.0181,0.0011,0.0,0.0107,0.2301,0.0605,0.0,8349.0,0.6355,0.1982,0.0372,0.0052,0.0101,0.0008,0.0258,0.0146,0.0726,,,,226100,Mott Community College,Flint,MI,www.mcc.edu,2,43.0199,-83.6724
1800,3,,,,,,,,,12750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,0.663,0.2082,0.0658,0.0137,0.0027,0.0,0.0438,0.0,0.0027,,,,817800,Empire Beauty School-Michigan,Grand Rapids,MI,www.empire.edu,1,43.0294,-85.6262
1801,2,0.7263,515.0,565.0,485.0,535.0,455.0,525.0,,11516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0744,0.9256,0.0,450.0,0.8044,0.0689,0.0178,0.0111,0.0,0.0044,0.0,0.0044,0.0889,,,,224600,Cleary University,Ann Arbor,MI,www.cleary.edu,4,42.3056,-83.6909
1802,2,0.5374,,,,,,,,18611.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1505,0.0,0.0,0.0,0.1183,0.0108,0.0215,0.0108,0.0,0.043,0.0108,0.0,0.0,0.0538,0.043,0.1828,0.0,0.0,0.0645,0.0538,0.0,0.0108,0.0,0.0,0.0,0.0,0.0538,0.0215,0.1505,0.0,529.0,0.7599,0.1059,0.0227,0.0076,0.0095,0.0,0.0624,0.0019,0.0302,,,,224700,Concordia University-Ann Arbor,Ann Arbor,MI,www.cuaa.edu,4,42.2747,-83.6827
1803,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224800,Cranbrook Academy of Art,Bloomfield Hills,MI,www.cranbrook.edu,4,42.5687,-83.2512
1804,2,0.486,,,,,,,,33808.0,0.0,0.0,0.0,0.0,0.0,0.1048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8952,0.0,0.0,0.0,1352.0,0.5962,0.0784,0.0429,0.0488,0.0037,0.003,0.0266,0.0629,0.1376,,,,677100,College for Creative Studies,Detroit,MI,www.collegeforcreativestudies.edu,4,42.3618,-83.0624
1805,2,0.917,,,,,,,,17421.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0976,0.0,0.0,0.0,0.0,0.0,0.0,0.0171,0.0,0.0,0.0,0.0057,0.0,0.0,0.0,0.0211,0.0,0.0,0.0,0.0,0.0,0.0097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3567,0.488,0.0,7119.0,0.6098,0.1537,0.0181,0.0204,0.0045,0.0013,0.0221,0.0176,0.1527,,,,224900,Davenport University,Grand Rapids,MI,www.davenport.edu,4,42.8497,-85.5297
1806,3,,,,,,,,,12431.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,0.5333,0.3333,0.0356,0.0044,0.0,0.0044,0.0489,0.0,0.04,,,,1082700,David Pressley School of Cosmetology,Royal Oak,MI,davidpressleyschool.com,1,42.4797,-83.146
1807,1,,,,,,,,3996.0,,0.0,0.0,0.0,0.0,0.0051,0.0,0.0169,0.003,0.0,0.0,0.0241,0.0,0.0114,0.0097,0.0144,0.4575,0.0,0.0,0.0,0.0,0.0008,0.0021,0.0,0.0,0.0,0.0266,0.0004,0.0681,0.0004,0.0,0.0254,0.0216,0.022,0.0,0.011,0.1531,0.1264,0.0,8664.0,0.7876,0.1013,0.0643,0.0063,0.005,0.0003,0.0201,0.0029,0.0121,,,,225100,Delta College,University Center,MI,www.delta.edu,2,43.5595,-83.9859
1808,3,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,76.0,0.6447,0.2895,0.0658,0.0,0.0,0.0,0.0,0.0,0.0,,,,3005700,Detroit Business Institute-Downriver,Riverview,MI,www.dbidownriver.com,1,42.17,-83.1892
1809,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225400,Michigan State University-College of Law,East Lansing,MI,www.law.msu.edu,4,42.7257,-84.4735
1810,3,0.9593,,,,,,,,13614.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9587,0.0,0.0,0.0,0.0,0.0413,0.0,469.0,0.6652,0.1535,0.0746,0.0085,0.0043,0.0021,0.0277,0.0,0.064,,,,2060300,MIAT College of Technology,Canton,MI,www.miat.edu,2,42.2857,-83.4472
1811,2,0.6147,480.0,610.0,500.0,640.0,480.0,610.0,,24680.0,0.0,0.0,0.0078,0.0,0.0181,0.0,0.0233,0.0,0.0103,0.0298,0.0,0.0414,0.0,0.0427,0.0078,0.0052,0.0,0.1203,0.0078,0.0,0.0,0.0,0.0078,0.0,0.0065,0.0,0.0246,0.0246,0.0091,0.0246,0.0,0.0,0.0,0.0,0.0,0.4968,0.0802,0.0116,2871.0,0.5291,0.1007,0.0286,0.032,0.0024,0.0017,0.024,0.0582,0.2233,,,,232300,University of Detroit Mercy,Detroit,MI,www.udmercy.edu,4,42.4172,-83.1384
